,s,latitude,longitude
0,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20439,45.9333,11.1167
1,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20726,43.7167,10.5167
2,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20493,43.7167,10.5167
3,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21971,43.7167,10.5167
4,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12423,43.7167,10.5167
5,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/4710,43.7167,10.5167
6,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1847,43.7167,10.5167
7,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9495,43.7167,10.5167
8,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3859,43.7167,10.5167
9,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6036,43.7167,10.5167
10,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16578,43.7167,10.5167
11,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16612,43.7167,10.5167
12,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16614,43.7167,10.5167
13,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11839,43.7167,10.5167
14,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8847,43.7167,10.5167
15,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2869,43.7167,10.5167
16,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13485,43.7167,10.5167
17,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17552,43.7167,10.5167
18,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18588,43.7167,10.5167
19,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19875,43.7167,10.5167
20,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11061,43.7167,10.5167
21,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17277,43.7167,10.5167
22,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18358,43.7167,10.5167
23,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17778,43.7167,10.5167
24,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21972,43.8167,11.0167
25,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22066,43.8167,11.0167
26,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11115,43.8167,11.0167
27,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12401,43.8167,11.0167
28,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16974,43.8167,11.0167
29,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12017,43.8167,11.0167
30,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12091,43.8167,11.0167
31,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8046,43.8167,11.0167
32,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12355,43.8167,11.0167
33,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13630,43.8167,11.0167
34,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13635,43.8167,11.0167
35,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8429,43.8167,11.0167
36,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6580,43.8167,11.0167
37,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7508,43.8167,11.0167
38,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19959,43.8167,11.0167
39,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20075,42.9667,11.9
40,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20036,43.0167,11.95
41,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20792,43.0167,11.95
42,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20794,43.0167,11.95
43,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22051,43.0167,11.95
44,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22092,43.0167,11.95
45,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12405,43.0167,11.95
46,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1389,43.0167,11.95
47,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1619,43.0167,11.95
48,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/474,43.0167,11.95
49,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1109,43.0167,11.95
50,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/968,43.0167,11.95
51,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15454,43.0167,11.95
52,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18967,43.0167,11.95
53,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12177,43.0167,11.95
54,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12270,43.0167,11.95
55,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12487,43.0167,11.95
56,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14924,43.0167,11.95
57,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15062,43.0167,11.95
58,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15113,43.0167,11.95
59,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15235,43.0167,11.95
60,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1665,43.0167,11.95
61,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/576,43.0167,11.95
62,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9199,43.0167,11.95
63,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17403,43.0167,11.95
64,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17990,43.0167,11.95
65,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18222,43.0167,11.95
66,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18267,43.0167,11.95
67,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16074,43.0167,11.95
68,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11524,43.0167,11.95
69,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14661,43.0167,11.95
70,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14804,43.0167,11.95
71,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15636,43.0167,11.95
72,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6824,43.0167,11.95
73,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16510,43.0167,11.95
74,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16518,43.0167,11.95
75,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16522,43.0167,11.95
76,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18414,43.0167,11.95
77,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18533,43.0167,11.95
78,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1171,43.0167,11.95
79,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12367,43.0167,11.95
80,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13758,43.0167,11.95
81,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13759,43.0167,11.95
82,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6144,43.0167,11.95
83,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6641,43.0167,11.95
84,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11965,43.0167,11.95
85,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15335,43.0167,11.95
86,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7606,43.0167,11.95
87,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12687,43.0167,11.95
88,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1599,43.0167,11.95
89,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/854,43.0167,11.95
90,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1803,43.0167,11.95
91,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2891,43.0167,11.95
92,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11701,43.0167,11.95
93,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15800,43.0167,11.95
94,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18537,43.0167,11.95
95,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1478,43.0167,11.95
96,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21367,43.0167,11.95
97,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17772,43.0167,11.95
98,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20034,43.0167,11.95
99,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21909,43.0167,11.95
100,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22191,43.0167,11.95
101,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18705,43.0167,11.95
102,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21130,43.0167,11.95
103,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21200,43.0167,11.95
104,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20245,43.8417,10.5028
105,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20571,43.8417,10.5028
106,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20722,43.8417,10.5028
107,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20166,43.8417,10.5028
108,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20768,43.8417,10.5028
109,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20425,43.8417,10.5028
110,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20795,43.8417,10.5028
111,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21391,43.8417,10.5028
112,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21393,43.8417,10.5028
113,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21967,43.8417,10.5028
114,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21968,43.8417,10.5028
115,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22059,43.8417,10.5028
116,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22062,43.8417,10.5028
117,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22253,43.8417,10.5028
118,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22252,43.8417,10.5028
119,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15253,43.8417,10.5028
120,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12409,43.8417,10.5028
121,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12410,43.8417,10.5028
122,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13694,43.8417,10.5028
123,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13697,43.8417,10.5028
124,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1749,43.8417,10.5028
125,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2054,43.8417,10.5028
126,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15063,43.8417,10.5028
127,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/479,43.8417,10.5028
128,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7908,43.8417,10.5028
129,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1166,43.8417,10.5028
130,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1188,43.8417,10.5028
131,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1164,43.8417,10.5028
132,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1396,43.8417,10.5028
133,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14088,43.8417,10.5028
134,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14490,43.8417,10.5028
135,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1625,43.8417,10.5028
136,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18974,43.8417,10.5028
137,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18975,43.8417,10.5028
138,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18981,43.8417,10.5028
139,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18982,43.8417,10.5028
140,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18983,43.8417,10.5028
141,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18986,43.8417,10.5028
142,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18987,43.8417,10.5028
143,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18988,43.8417,10.5028
144,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11278,43.8417,10.5028
145,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13757,43.8417,10.5028
146,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15457,43.8417,10.5028
147,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15458,43.8417,10.5028
148,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2201,43.8417,10.5028
149,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2816,43.8417,10.5028
150,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2940,43.8417,10.5028
151,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9313,43.8417,10.5028
152,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17195,43.8417,10.5028
153,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17942,43.8417,10.5028
154,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/19051,43.8417,10.5028
155,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22251,43.8417,10.5028
156,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11250,43.8417,10.5028
157,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13715,43.8417,10.5028
158,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14732,43.8417,10.5028
159,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1628,43.8417,10.5028
160,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1865,43.8417,10.5028
161,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/793,43.8417,10.5028
162,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16539,43.8417,10.5028
163,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16541,43.8417,10.5028
164,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16620,43.8417,10.5028
165,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16625,43.8417,10.5028
166,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16627,43.8417,10.5028
167,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16628,43.8417,10.5028
168,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16632,43.8417,10.5028
169,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16633,43.8417,10.5028
170,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20659,43.8417,10.5028
171,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1401,43.8417,10.5028
172,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17040,43.8417,10.5028
173,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1005,43.8417,10.5028
174,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10344,43.8417,10.5028
175,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1072,43.8417,10.5028
176,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11017,43.8417,10.5028
177,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11324,43.8417,10.5028
178,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1145,43.8417,10.5028
179,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1362,43.8417,10.5028
180,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1435,43.8417,10.5028
181,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1501,43.8417,10.5028
182,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1593,43.8417,10.5028
183,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1626,43.8417,10.5028
184,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1695,43.8417,10.5028
185,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1844,43.8417,10.5028
186,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/220,43.8417,10.5028
187,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2966,43.8417,10.5028
188,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/322,43.8417,10.5028
189,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/404,43.8417,10.5028
190,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/541,43.8417,10.5028
191,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5424,43.8417,10.5028
192,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5428,43.8417,10.5028
193,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5429,43.8417,10.5028
194,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5870,43.8417,10.5028
195,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5874,43.8417,10.5028
196,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5875,43.8417,10.5028
197,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/611,43.8417,10.5028
198,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/710,43.8417,10.5028
199,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/735,43.8417,10.5028
200,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7614,43.8417,10.5028
201,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/796,43.8417,10.5028
202,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/870,43.8417,10.5028
203,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9273,43.8417,10.5028
204,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/954,43.8417,10.5028
205,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11982,43.8417,10.5028
206,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12867,43.8417,10.5028
207,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12972,43.8417,10.5028
208,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2821,43.8417,10.5028
209,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10793,43.8417,10.5028
210,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13698,43.8417,10.5028
211,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13699,43.8417,10.5028
212,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8765,43.8417,10.5028
213,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8930,43.8417,10.5028
214,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9217,43.8417,10.5028
215,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/10673,43.8417,10.5028
216,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11802,43.8417,10.5028
217,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1230,43.8417,10.5028
218,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15233,43.8417,10.5028
219,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2819,43.8417,10.5028
220,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9233,43.8417,10.5028
221,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9802,43.8417,10.5028
222,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11820,43.8417,10.5028
223,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12767,43.8417,10.5028
224,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14610,43.8417,10.5028
225,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15764,43.8417,10.5028
226,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16622,43.8417,10.5028
227,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17545,43.8417,10.5028
228,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17780,43.8417,10.5028
229,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/304,43.8417,10.5028
230,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/305,43.8417,10.5028
231,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1021,43.8417,10.5028
232,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12498,43.8417,10.5028
233,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12501,43.8417,10.5028
234,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14092,43.8417,10.5028
235,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14320,43.8417,10.5028
236,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/6976,43.8417,10.5028
237,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7611,43.8417,10.5028
238,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/7630,43.8417,10.5028
239,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9590,43.8417,10.5028
240,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18359,43.8417,10.5028
241,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18037,43.8417,10.5028
242,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18617,43.8417,10.5028
243,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18618,43.8417,10.5028
244,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16618,43.8417,10.5028
245,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18319,43.8417,10.5028
246,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20419,43.8417,10.5028
247,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21101,43.8417,10.5028
248,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21102,43.8417,10.5028
249,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21132,43.8417,10.5028
250,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21071,43.8417,10.5028
251,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20669,44.0333,10.1333
252,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20136,44.0333,10.1333
253,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3038,44.0333,10.1333
254,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14654,44.0333,10.1333
255,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13284,44.0333,10.1333
256,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2912,44.0333,10.1333
257,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/14398,44.0333,10.1333
258,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3049,44.0333,10.1333
259,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16016,44.0333,10.1333
260,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17913,44.0333,10.1333
261,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20706,43.8667,10.8167
262,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21990,43.8667,10.8167
263,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22064,43.8667,10.8167
264,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/12441,43.8667,10.8167
265,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11166,43.8667,10.8167
266,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/1685,43.8667,10.8167
267,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16936,43.8667,10.8167
268,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16939,43.8667,10.8167
269,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16940,43.8667,10.8167
270,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/15711,43.8667,10.8167
271,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11947,43.8667,10.8167
272,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/2849,43.8667,10.8167
273,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20727,43.8667,10.8167
274,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5048,43.8667,10.8167
275,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5240,43.8667,10.8167
276,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5786,43.8667,10.8167
277,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5822,43.8667,10.8167
278,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/5884,43.8667,10.8167
279,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/11721,43.8667,10.8167
280,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/8974,43.8667,10.8167
281,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/3485,43.8667,10.8167
282,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/9497,43.8667,10.8167
283,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/16237,43.8667,10.8167
284,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/17553,43.8667,10.8167
285,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/18592,43.8667,10.8167
286,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/13483,43.8667,10.8167
287,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21543,43.8667,10.8167
288,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20043,43.8667,10.8167
289,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21213,43.8667,10.8167
290,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20496,43.7167,10.4
291,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20434,43.7167,10.4
292,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20741,43.7167,10.4
293,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20044,43.7167,10.4
294,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20744,43.7167,10.4
295,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/20745,43.7167,10.4
296,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/21966,43.7167,10.4
297,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22067,43.7167,10.4
298,http://dati.beniculturali.it/mibact/eventi/resource/CulturalEvent/22068,43.7167,10.4
