,topic,lat,long
689,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108470,39.69867,16.131813
690,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108472,38.24507,15.933627
691,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108474,37.996365,15.930712
692,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108476,39.869137,16.526306
693,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108478,39.00638,16.208725
694,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108480,38.63672,16.532936
695,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108482,38.33883,16.303947
696,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108484,39.5107,16.290257
697,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108485,38.91089,16.585857
698,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108487,39.775776,16.156425
699,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108489,38.65346,15.985941
700,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108491,38.61258,16.234818
701,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108493,38.996857,16.578987
702,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108495,38.272404,16.218275
703,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108497,38.3549,15.855911
704,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108499,38.87986,16.487192
705,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108501,39.527977,16.114216
706,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108504,40.858585,15.336066
707,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108505,41.32472,14.335412
708,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108508,40.829,14.186362
709,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108511,40.851673,14.2558
710,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108513,40.83303,14.111377
711,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108514,40.914284,14.787931
712,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108518,40.698055,14.492965
713,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108519,40.486797,14.97107
714,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108520,40.84766,14.120977
715,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108521,40.643444,14.884121
716,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108523,40.812344,14.621747
717,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108524,41.13276,14.778345
718,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108525,40.703106,14.501345
719,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108526,40.79895,14.062412
720,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108527,40.82452,14.125482
721,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108529,40.80736,14.348509
722,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108530,40.75044,14.681506
723,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108531,40.83619,14.235234
724,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108533,40.808468,14.347563
725,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108534,40.8178,14.5802
726,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108535,40.84746,14.254128
727,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108536,41.326153,14.334902
728,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108538,41.15016,15.089372
729,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108539,40.821125,14.120099
730,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108540,40.753803,13.883016
731,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108541,40.81912,14.070579
732,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108543,40.920574,14.739352
733,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108547,40.78594,14.084175
734,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108549,41.251797,14.06806
735,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108550,40.848297,14.259622
736,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108551,41.119804,13.8804
737,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108552,40.925385,14.530182
738,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108553,40.683243,14.693298
739,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108554,40.680855,14.760514
740,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108555,40.80217,14.182468
741,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108556,41.014633,15.375536
742,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108557,40.68244,14.768096
743,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108603,40.831047,14.217561
744,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110781,42.58041,13.97851
745,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110784,42.32602,13.698515
746,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110787,42.483963,13.714708
747,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110788,42.484573,13.711761
748,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110789,42.489338,13.711717
749,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110793,42.26746,13.767749
750,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110794,42.24854,13.677404
751,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110795,42.284874,13.656385
752,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110796,41.83091,14.103323
753,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110797,42.543488,13.71487
754,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110798,41.74588,14.03875
755,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110800,42.115032,13.742046
756,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110801,42.519012,14.061025
757,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110803,42.538807,13.674742
758,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110806,42.25488,14.498456
759,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110807,42.753815,13.966505
760,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110808,42.753815,13.966505
761,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110811,42.7555,13.95435
762,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110813,42.189816,14.219946
763,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110814,42.501286,13.661188
764,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110816,42.501286,13.661188
765,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110817,42.501286,13.661188
766,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110818,42.23079,14.388163
767,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110819,42.23079,14.39037
768,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110820,42.23079,14.39037
769,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110821,42.220737,14.396199
770,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110823,42.428223,13.984895
771,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110824,42.11855,13.334656
772,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110825,42.283768,14.055879
773,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110826,42.2514,14.061275
774,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110827,42.582138,13.627297
775,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110828,42.22655,14.389023
776,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110829,42.647198,13.909686
777,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110830,42.6575,13.893994
778,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110832,42.281357,13.458262
779,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110833,42.281357,13.458262
780,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110834,42.352245,14.402811
781,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110835,42.35364,14.403731
782,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110836,42.352245,14.402811
783,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110837,42.352245,14.402811
784,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110840,42.45596,13.926793
785,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110841,42.45682,13.929061
786,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110847,42.785076,13.805429
787,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110848,41.905178,13.879232
788,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110849,41.903164,13.880227
789,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110850,42.248955,14.093094
790,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110851,42.05239,13.92102
791,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110853,42.04818,13.92893
792,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110854,42.04818,13.92893
793,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110855,42.06793,13.250456
794,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110863,42.54658,13.647991
795,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110865,42.54658,13.647991
796,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110866,41.958805,13.538467
797,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110871,42.72739,13.687789
798,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110878,41.899982,13.884136
799,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110879,42.60765,14.067675
800,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110880,42.04773,13.925111
801,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110882,42.04818,13.92893
802,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110883,42.104557,14.705871
803,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110884,42.111496,14.710036
804,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110887,42.72739,13.687789
805,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110891,42.407158,13.306156
806,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110892,42.407158,13.306156
807,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110893,42.427376,14.053668
808,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110894,42.30914,13.444675
809,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110895,42.656727,13.710801
810,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110896,42.189816,14.219946
811,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110905,42.35531,14.404365
812,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110906,42.0254,13.650508
813,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110907,42.661144,13.698664
814,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110910,42.30914,13.444675
815,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110911,42.415184,14.298808
816,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110912,38.109653,15.645069
817,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110916,39.449398,16.61211
818,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110917,39.449398,16.61211
819,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110920,42.00315,14.012418
820,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110921,41.886536,13.583386
821,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110922,42.22994,13.605335
822,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110923,42.350735,13.42619
823,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110924,41.92024,14.303575
824,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110925,42.191196,14.220837
825,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110927,42.191074,14.220947
826,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110928,42.35555,14.404556
827,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110929,42.879925,13.909979
828,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110930,42.81653,13.8135
829,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110931,42.65067,13.722739
830,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110932,42.658226,13.894705
831,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110933,40.314644,16.232006
832,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110934,40.666378,16.60432
833,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110935,39.959476,16.38075
834,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110936,39.50734,16.284222
835,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110937,39.858715,16.384277
836,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110938,39.858715,16.384277
837,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110939,39.82879,16.311289
838,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110940,39.594185,16.520102
839,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110941,39.288967,16.25969
840,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110942,39.296883,16.254347
841,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110943,39.81997,16.388945
842,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110944,39.83546,16.26533
843,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110945,39.952286,15.975064
844,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110946,39.7423,16.122639
845,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110947,39.26883,16.19708
846,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110948,39.406742,16.157328
847,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110957,39.65011,16.064703
848,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110958,39.059208,16.453518
849,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110959,39.331776,16.183903
850,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110961,39.338497,16.243889
851,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110962,39.574142,16.63398
852,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110963,39.83546,16.26533
853,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110968,39.570534,16.36515
854,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110970,39.277565,16.344458
855,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110971,39.5831,16.245237
856,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110972,39.60843,16.209808
857,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110973,39.867485,16.529266
858,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110975,38.820404,16.612852
859,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/110998,39.01341,16.765451
860,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111002,38.687973,16.548433
861,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111004,38.90979,16.587652
862,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111005,38.90979,16.587652
863,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111008,38.90775,16.590332
864,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111009,39.268425,16.765427
865,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111021,39.268425,16.765427
866,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111022,39.42196,17.005962
867,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111026,37.92375,15.951917
868,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111027,38.184116,15.72408
869,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111033,38.2747,15.928391
870,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111034,38.1113,15.647291
871,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111036,38.33972,16.306
872,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111037,38.21575,15.658546
873,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111038,38.1113,15.647291
874,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111045,38.120457,15.652914
875,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111048,38.775093,16.267956
876,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111049,38.7182,16.290312
877,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111050,38.733784,16.162891
878,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111065,38.750416,16.31154
879,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111066,38.5783,16.332449
880,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111068,38.646534,16.290693
881,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111069,40.920128,14.786531
882,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111074,40.347363,15.236617
883,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111075,44.507694,11.368098
884,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111102,44.488865,11.355198
885,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/111125,44.505596,11.30913
886,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/113153,41.061718,14.189959
887,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/113485,40.914562,14.787957
888,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/115334,40.021297,16.135344
889,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/116654,38.90427,16.59281
890,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/116655,38.968933,16.310665
891,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/116657,42.350945,14.184178
892,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/116658,42.222633,14.384823
893,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/116716,39.291817,16.260363
894,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/116717,39.809044,16.207563
895,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117123,40.847164,14.25703
896,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117204,40.84554,14.254671
897,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117263,40.84412,14.255489
898,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117350,40.634987,15.786017
899,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117531,44.49231,11.337923
900,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/117604,40.83619,14.249669
901,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/118181,39.288624,16.26098
902,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/118197,40.68232,14.691221
903,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/121927,40.633724,15.374208
904,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122014,38.427654,15.898271
905,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122611,38.974575,16.318666
906,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122612,38.914715,16.58945
907,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122613,40.667515,16.607794
908,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122614,42.350224,13.401738
909,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122723,39.76409,15.832245
910,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122724,38.486668,15.982757
911,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122726,38.389557,15.867046
912,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/122730,39.367615,17.127775
913,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/123008,40.62311,16.144316
914,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/124800,40.67942,14.757593
915,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/125055,41.238297,13.933059
916,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/126356,42.341587,13.461116
917,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/126367,40.635277,15.806273
918,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/126370,45.82864,10.098383
919,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/126373,44.497025,11.352819
920,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20013,40.91894,14.749575
921,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20014,38.115784,15.662322
922,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20015,37.952377,15.68496
923,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20016,37.924522,16.062895
924,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20017,38.47807,16.469303
925,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20018,39.361908,16.032776
926,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20019,38.905594,17.100084
927,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20020,38.413185,15.959981
928,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20021,39.080673,17.127146
929,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20022,39.033333,17.2
930,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20023,39.502445,16.209839
931,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20024,39.741653,16.123652
932,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20025,39.251125,16.217966
933,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20026,39.739326,16.125565
934,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20027,39.628036,16.514761
935,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20028,38.11004,15.644128
936,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20029,38.11004,15.644128
937,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20030,38.115784,15.662322
938,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20031,38.357925,15.846627
939,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20032,38.42709,15.898832
940,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20033,40.639824,15.806131
941,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20049,40.552837,14.213814
942,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20061,40.55823,14.262628
943,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20073,41.15864,13.840649
944,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20084,39.816715,15.791285
945,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20093,40.802654,14.081409
946,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20099,41.24827,14.07283
947,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20100,42.349117,14.164697
948,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20101,41.130836,14.771751
949,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20105,40.78789,14.083281
950,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20109,42.727085,13.687634
951,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20116,40.748375,14.492077
952,http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/20117,40.806866,14.348821
